"ProbeID","Expression"
"1552979_at",2.5876955407
"1552980_at",3.7682883634
"1552982_a_at",3.6449321309
"1552985_at",3.8668425484
"1552986_at",4.3767126755
"1552987_a_at",2.4601330095
"1552988_at",2.7340891129
"1552990_at",3.5362815682
"1552991_at",3.817881397
"1552993_at",2.5808709544
"1552995_at",6.0129731558
"1552997_a_at",4.803631309
"1552998_at",3.0725117457
"1552999_a_at",3.3555148903
"1553002_at",3.209241853
"1553003_at",3.7616155044
"1553004_at",3.2016103022
"1553006_at",3.8380021314
"1553007_a_at",3.5327486431
"1553009_s_at",4.039407941
"1553011_at",4.3002661643
"1553013_at",4.65426989
"1553015_a_at",6.3405916174
"1553016_at",4.0041522716
"1553019_at",5.8362656587
"1553020_at",3.3213500938
"1553021_s_at",4.298713743
"1553022_at",2.6528923359
"1553023_a_at",4.1375822375
"1553024_at",2.5688859478
"1553025_at",3.1196940774
"1553027_a_at",3.8253793747
"1553028_at",3.758841713
"1553030_a_at",4.1211668109
"1553031_at",4.1606431601
"1553032_at",3.2418167162
"1553033_at",3.4093325321
"1553034_at",3.3400139653
"1553036_at",3.2351605538
"1553037_a_at",4.426162682
"1553039_a_at",6.4010245872
"1553041_at",4.3600926061
"1553042_a_at",5.6713904788
"1553043_a_at",9.7259904814
"1553044_at",4.3089764192
"1553045_at",3.7211587602
"1553046_s_at",7.7334807398
"1553047_at",6.1601592544
"1553048_a_at",4.3022275525
"1553051_s_at",4.1410463855
"1553052_at",3.2246417503
"1553053_at",4.5972160067
"1553055_a_at",4.3637569864
"1553057_at",4.0497125736
"1553058_at",4.0066804339
"1553059_at",3.4590639095
"1553060_at",5.8744184172
"1553061_at",3.8037300957
"1553062_at",4.3190007208
"1553063_at",5.1099998669
"1553064_at",4.5721593692
"1553066_at",4.4418463335
"1553067_a_at",4.9459141159
"1553069_at",3.3798567602
"1553070_a_at",3.3769436856
"1553071_a_at",4.5089921832
"1553072_at",3.6407459822
"1553074_at",3.0780337677
"1553075_a_at",2.5603868969
"1553076_at",3.3794165532
"1553077_at",3.2378638186
"1553078_at",4.0091930458
"1553079_at",3.3826047183
"1553080_at",3.0724959084
"1553081_at",5.0242404271
"1553082_at",4.3932859384
"1553083_at",4.8467296824
"1553084_at",2.5982825509
"1553086_at",2.8327633335
